Country,date,new_subscribers,dau
Thailand,2023-09-01,0.0,4.0
Togo,2023-09-01,0.0,21.0
Trinidad and Tobago,2023-09-01,0.0,1.0
Tunisia,2023-09-01,0.0,1.0
Turkey,2023-09-01,0.0,6.0
United Arab Emirates,2023-09-01,0.0,9.0
United Kingdom,2023-09-01,0.0,43.0
Uruguay,2023-09-01,0.0,2105.0
Viet Nam,2023-09-01,0.0,4.0
Wallis and Futuna,2023-09-01,0.0,1.0
Yemen,2023-09-01,0.0,7.0
Afghanistan,2023-09-02,0.0,2.0
Algeria,2023-09-02,0.0,6.0
American Samoa,2023-09-02,0.0,1.0
Angola,2023-09-02,0.0,3.0
Australia,2023-09-02,0.0,15.0
Austria,2023-09-02,0.0,4.0
Azerbaijan,2023-09-02,0.0,1.0
Bahrain,2023-09-02,0.0,1.0
Bangladesh,2023-09-02,0.0,2.0
Barbados,2023-09-02,0.0,1.0
Belgium,2023-09-02,0.0,6.0
Belize,2023-09-02,0.0,2.0
Benin,2023-09-02,0.0,15.0
"Bolivia, Plurinational State of",2023-09-02,0.0,166.0
Bosnia and Herzegovina,2023-09-02,0.0,1.0
Bulgaria,2023-09-02,0.0,1.0
Burkina Faso,2023-09-02,0.0,15.0
Cameroon,2023-09-02,0.0,13.0
Canada,2023-09-02,0.0,13.0
Chad,2023-09-02,0.0,1.0
China,2023-09-02,0.0,4.0
Congo,2023-09-02,0.0,9.0
"Congo, The Democratic Republic of the",2023-09-02,0.0,37.0
Costa Rica,2023-09-02,0.0,229.0
Croatia,2023-09-02,0.0,1.0
Cuba,2023-09-02,0.0,12.0
Côte d'Ivoire,2023-09-02,0.0,16.0
Denmark,2023-09-02,0.0,3.0
Djibouti,2023-09-02,0.0,2.0
Dominican Republic,2023-09-02,0.0,145.0
Ecuador,2023-09-02,0.0,407.0
Egypt,2023-09-02,0.0,17.0
El Salvador,2023-09-02,0.0,87.0
Equatorial Guinea,2023-09-02,0.0,2.0
Error: ,2023-09-02,0.0,194.0
Error: 'NoneType' object has no attribute 'name',2023-09-02,0.0,3.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-02,0.0,19.0
Falkland Islands (Malvinas),2023-09-02,0.0,1.0
France,2023-09-02,0.0,20.0
French Guiana,2023-09-02,0.0,1.0
Gabon,2023-09-02,0.0,4.0
Germany,2023-09-02,0.0,33.0
Ghana,2023-09-02,0.0,2.0
Greece,2023-09-02,0.0,3.0
Guatemala,2023-09-02,0.0,77.0
Guyana,2023-09-02,0.0,1.0
Haiti,2023-09-02,0.0,8.0
Honduras,2023-09-02,0.0,98.0
Hong Kong,2023-09-02,0.0,1.0
Hungary,2023-09-02,0.0,3.0
India,2023-09-02,0.0,93.0
Indonesia,2023-09-02,0.0,10.0
"Iran, Islamic Republic of",2023-09-02,0.0,4.0
Ireland,2023-09-02,0.0,5.0
Israel,2023-09-02,0.0,21.0
Italy,2023-09-02,0.0,60.0
Japan,2023-09-02,0.0,1.0
Kazakhstan,2023-09-02,0.0,3.0
"Korea, Republic of",2023-09-02,0.0,4.0
Kuwait,2023-09-02,0.0,1.0
Kyrgyzstan,2023-09-02,0.0,2.0
Lebanon,2023-09-02,0.0,1.0
Malaysia,2023-09-02,0.0,16.0
Mali,2023-09-02,0.0,4.0
Malta,2023-09-02,0.0,3.0
Martinique,2023-09-02,0.0,1.0
Mauritania,2023-09-02,0.0,2.0
"Micronesia, Federated States of",2023-09-02,0.0,1.0
Monaco,2023-09-02,0.0,2.0
Montenegro,2023-09-02,0.0,1.0
Morocco,2023-09-02,0.0,4846.0
Mozambique,2023-09-02,0.0,1.0
Myanmar,2023-09-02,0.0,1.0
Netherlands,2023-09-02,0.0,12.0
New Zealand,2023-09-02,0.0,9.0
Nicaragua,2023-09-02,0.0,51.0
Niger,2023-09-02,0.0,2.0
Nigeria,2023-09-02,0.0,4.0
Niue,2023-09-02,0.0,1.0
Norfolk Island,2023-09-02,0.0,1.0
Norway,2023-09-02,0.0,3.0
Pakistan,2023-09-02,0.0,9.0
Panama,2023-09-02,0.0,174.0
Papua New Guinea,2023-09-02,0.0,1.0
Paraguay,2023-09-02,0.0,601.0
Philippines,2023-09-02,0.0,9.0
Poland,2023-09-02,0.0,3.0
Portugal,2023-09-02,0.0,13.0
Puerto Rico,2023-09-02,0.0,9.0
Qatar,2023-09-02,0.0,1.0
Romania,2023-09-02,0.0,2.0
Russian Federation,2023-09-02,0.0,15.0
Saint Pierre and Miquelon,2023-09-02,0.0,2.0
Saudi Arabia,2023-09-02,0.0,3.0
Senegal,2023-09-02,0.0,2.0
Serbia,2023-09-02,0.0,1.0
Seychelles,2023-09-02,0.0,1.0
Sierra Leone,2023-09-02,0.0,1.0
Singapore,2023-09-02,0.0,6.0
Sint Maarten (Dutch part),2023-09-02,0.0,1.0
South Africa,2023-09-02,0.0,8.0
South Sudan,2023-09-02,0.0,1.0
Sri Lanka,2023-09-02,0.0,1.0
Sudan,2023-09-02,0.0,2.0
Sweden,2023-09-02,0.0,1.0
Switzerland,2023-09-02,0.0,6.0
"Taiwan, Province of China",2023-09-02,0.0,1.0
Thailand,2023-09-02,0.0,4.0
Togo,2023-09-02,0.0,18.0
Tunisia,2023-09-02,0.0,1.0
Turkey,2023-09-02,0.0,3.0
United Arab Emirates,2023-09-02,0.0,2.0
United Kingdom,2023-09-02,0.0,25.0
United States,2023-09-02,0.0,157.0
"Venezuela, Bolivarian Republic of",2023-09-02,0.0,1050.0
Viet Nam,2023-09-02,0.0,1.0
Yemen,2023-09-02,0.0,7.0
Zimbabwe,2023-09-02,0.0,1.0
Afghanistan,2023-09-03,0.0,1.0
Algeria,2023-09-03,0.0,1.0
Andorra,2023-09-03,0.0,1.0
Angola,2023-09-03,0.0,1.0
Aruba,2023-09-03,0.0,1.0
Australia,2023-09-03,0.0,17.0
Austria,2023-09-03,0.0,2.0
Belgium,2023-09-03,0.0,4.0
Belize,2023-09-03,0.0,1.0
Benin,2023-09-03,0.0,7.0
"Bolivia, Plurinational State of",2023-09-03,0.0,144.0
Brazil,2023-09-03,0.0,346.0
British Indian Ocean Territory,2023-09-03,0.0,1.0
Bulgaria,2023-09-03,0.0,1.0
Burkina Faso,2023-09-03,0.0,14.0
Cameroon,2023-09-03,0.0,8.0
Canada,2023-09-03,0.0,17.0
China,2023-09-03,0.0,2.0
Congo,2023-09-03,0.0,2.0
"Congo, The Democratic Republic of the",2023-09-03,0.0,28.0
Croatia,2023-09-03,0.0,1.0
Cuba,2023-09-03,0.0,11.0
Curaçao,2023-09-03,0.0,1.0
Czechia,2023-09-03,0.0,2.0
Côte d'Ivoire,2023-09-03,0.0,11.0
Djibouti,2023-09-03,0.0,2.0
Dominican Republic,2023-09-03,0.0,156.0
Ecuador,2023-09-03,0.0,342.0
Egypt,2023-09-03,0.0,19.0
El Salvador,2023-09-03,0.0,68.0
Error: 'NoneType' object has no attribute 'name',2023-09-03,0.0,4.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-03,0.0,10.0
Estonia,2023-09-03,0.0,1.0
Falkland Islands (Malvinas),2023-09-03,0.0,1.0
Finland,2023-09-03,0.0,2.0
France,2023-09-03,0.0,18.0
Gabon,2023-09-03,0.0,3.0
Germany,2023-09-03,0.0,22.0
Greece,2023-09-03,0.0,2.0
Greenland,2023-09-03,0.0,1.0
Guatemala,2023-09-03,0.0,78.0
Guinea,2023-09-03,0.0,2.0
Guyana,2023-09-03,0.0,2.0
Haiti,2023-09-03,0.0,6.0
Honduras,2023-09-03,0.0,77.0
Hong Kong,2023-09-03,0.0,2.0
Hungary,2023-09-03,0.0,2.0
India,2023-09-03,0.0,67.0
Indonesia,2023-09-03,0.0,15.0
"Iran, Islamic Republic of",2023-09-03,0.0,3.0
Ireland,2023-09-03,0.0,2.0
Israel,2023-09-03,0.0,57.0
Italy,2023-09-03,0.0,48.0
Japan,2023-09-03,0.0,1.0
"Korea, Republic of",2023-09-03,0.0,6.0
Kuwait,2023-09-03,0.0,1.0
Libya,2023-09-03,0.0,1.0
Malaysia,2023-09-03,0.0,9.0
Mali,2023-09-03,0.0,6.0
Malta,2023-09-03,0.0,1.0
Morocco,2023-09-03,0.0,4909.0
Mozambique,2023-09-03,0.0,1.0
Myanmar,2023-09-03,0.0,4.0
Netherlands,2023-09-03,0.0,6.0
New Zealand,2023-09-03,0.0,11.0
Nicaragua,2023-09-03,0.0,50.0
Niger,2023-09-03,0.0,1.0
Norfolk Island,2023-09-03,0.0,1.0
Norway,2023-09-03,0.0,1.0
Pakistan,2023-09-03,0.0,13.0
Panama,2023-09-03,0.0,151.0
Philippines,2023-09-03,0.0,8.0
Portugal,2023-09-03,0.0,8.0
Puerto Rico,2023-09-03,0.0,7.0
Qatar,2023-09-03,0.0,1.0
Romania,2023-09-03,0.0,1.0
Russian Federation,2023-09-03,0.0,8.0
Saint Pierre and Miquelon,2023-09-03,0.0,1.0
Saudi Arabia,2023-09-03,0.0,3.0
Senegal,2023-09-03,0.0,3.0
Serbia,2023-09-03,0.0,1.0
Singapore,2023-09-03,0.0,4.0
South Africa,2023-09-03,0.0,14.0
Sri Lanka,2023-09-03,0.0,2.0
Sudan,2023-09-03,0.0,3.0
Suriname,2023-09-03,0.0,1.0
Sweden,2023-09-03,0.0,3.0
Switzerland,2023-09-03,0.0,6.0
Thailand,2023-09-03,0.0,3.0
Togo,2023-09-03,0.0,17.0
Trinidad and Tobago,2023-09-03,0.0,2.0
Tunisia,2023-09-03,0.0,1.0
Turkey,2023-09-03,0.0,1.0
Uganda,2023-09-03,0.0,1.0
Ukraine,2023-09-03,0.0,2.0
United Arab Emirates,2023-09-03,0.0,3.0
United Kingdom,2023-09-03,0.0,40.0
"Venezuela, Bolivarian Republic of",2023-09-03,0.0,938.0
Yemen,2023-09-03,0.0,7.0
Zambia,2023-09-03,0.0,1.0
Afghanistan,2023-09-04,0.0,1.0
Albania,2023-09-04,0.0,1.0
Algeria,2023-09-04,0.0,7.0
Andorra,2023-09-04,0.0,3.0
Angola,2023-09-04,0.0,8.0
Aruba,2023-09-04,0.0,2.0
Australia,2023-09-04,0.0,22.0
Austria,2023-09-04,0.0,3.0
Bahrain,2023-09-04,0.0,1.0
Bangladesh,2023-09-04,0.0,1.0
Barbados,2023-09-04,0.0,1.0
Belgium,2023-09-04,0.0,12.0
Benin,2023-09-04,0.0,11.0
"Bolivia, Plurinational State of",2023-09-04,0.0,195.0
"Bonaire, Sint Eustatius and Saba",2023-09-04,0.0,1.0
Brunei Darussalam,2023-09-04,0.0,1.0
Bulgaria,2023-09-04,0.0,1.0
Burkina Faso,2023-09-04,0.0,15.0
Cameroon,2023-09-04,0.0,12.0
Canada,2023-09-04,0.0,17.0
Chad,2023-09-04,0.0,1.0
China,2023-09-04,0.0,11.0
Congo,2023-09-04,0.0,6.0
"Congo, The Democratic Republic of the",2023-09-04,0.0,37.0
Costa Rica,2023-09-04,0.0,318.0
Croatia,2023-09-04,0.0,1.0
Curaçao,2023-09-04,0.0,1.0
Côte d'Ivoire,2023-09-04,0.0,13.0
Denmark,2023-09-04,0.0,2.0
Djibouti,2023-09-04,0.0,2.0
Dominica,2023-09-04,0.0,1.0
Dominican Republic,2023-09-04,0.0,168.0
Ecuador,2023-09-04,0.0,595.0
Egypt,2023-09-04,0.0,31.0
El Salvador,2023-09-04,0.0,98.0
Equatorial Guinea,2023-09-04,0.0,1.0
Error: 'NoneType' object has no attribute 'name',2023-09-04,0.0,7.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-04,0.0,33.0
Falkland Islands (Malvinas),2023-09-04,0.0,2.0
Fiji,2023-09-04,0.0,1.0
Finland,2023-09-04,0.0,1.0
France,2023-09-04,0.0,34.0
French Guiana,2023-09-04,0.0,1.0
French Polynesia,2023-09-04,0.0,1.0
Gabon,2023-09-04,0.0,6.0
Germany,2023-09-04,0.0,38.0
Ghana,2023-09-04,0.0,1.0
Greece,2023-09-04,0.0,5.0
Guatemala,2023-09-04,0.0,100.0
Guinea,2023-09-04,0.0,1.0
Guyana,2023-09-04,0.0,1.0
Haiti,2023-09-04,0.0,7.0
Honduras,2023-09-04,0.0,120.0
Hong Kong,2023-09-04,0.0,1.0
Hungary,2023-09-04,0.0,4.0
India,2023-09-04,0.0,77.0
Indonesia,2023-09-04,0.0,32.0
"Iran, Islamic Republic of",2023-09-04,0.0,2.0
Ireland,2023-09-04,0.0,8.0
Italy,2023-09-04,0.0,92.0
Japan,2023-09-04,0.0,4.0
Kazakhstan,2023-09-04,0.0,2.0
"Korea, Republic of",2023-09-04,0.0,2.0
Kuwait,2023-09-04,0.0,2.0
Kyrgyzstan,2023-09-04,0.0,1.0
Libya,2023-09-04,0.0,1.0
Liechtenstein,2023-09-04,0.0,1.0
Malaysia,2023-09-04,0.0,26.0
Mali,2023-09-04,0.0,7.0
Martinique,2023-09-04,0.0,2.0
Mauritania,2023-09-04,0.0,1.0
Mauritius,2023-09-04,0.0,1.0
Monaco,2023-09-04,0.0,1.0
Morocco,2023-09-04,0.0,6053.0
Mozambique,2023-09-04,0.0,4.0
Myanmar,2023-09-04,0.0,3.0
Netherlands,2023-09-04,0.0,7.0
New Caledonia,2023-09-04,0.0,1.0
New Zealand,2023-09-04,0.0,13.0
Nicaragua,2023-09-04,0.0,59.0
Niger,2023-09-04,0.0,1.0
Nigeria,2023-09-04,0.0,10.0
Norfolk Island,2023-09-04,0.0,1.0
Norway,2023-09-04,0.0,6.0
Oman,2023-09-04,0.0,1.0
Pakistan,2023-09-04,0.0,11.0
Panama,2023-09-04,0.0,226.0
Papua New Guinea,2023-09-04,0.0,1.0
Philippines,2023-09-04,0.0,10.0
Poland,2023-09-04,0.0,10.0
Portugal,2023-09-04,0.0,18.0
Puerto Rico,2023-09-04,0.0,4.0
Qatar,2023-09-04,0.0,2.0
Russian Federation,2023-09-04,0.0,22.0
Saint Pierre and Miquelon,2023-09-04,0.0,1.0
Saudi Arabia,2023-09-04,0.0,5.0
Senegal,2023-09-04,0.0,3.0
Serbia,2023-09-04,0.0,2.0
Seychelles,2023-09-04,0.0,1.0
Singapore,2023-09-04,0.0,10.0
Sint Maarten (Dutch part),2023-09-04,0.0,1.0
South Africa,2023-09-04,0.0,24.0
Spain,2023-09-04,0.0,2793.0
Sri Lanka,2023-09-04,0.0,2.0
Sudan,2023-09-04,0.0,2.0
Suriname,2023-09-04,0.0,1.0
Sweden,2023-09-04,0.0,8.0
Switzerland,2023-09-04,0.0,12.0
"Taiwan, Province of China",2023-09-04,0.0,2.0
Thailand,2023-09-04,0.0,6.0
Togo,2023-09-04,0.0,25.0
Tokelau,2023-09-04,0.0,1.0
Tunisia,2023-09-04,0.0,2.0
Turkey,2023-09-04,0.0,3.0
Turkmenistan,2023-09-04,0.0,1.0
Ukraine,2023-09-04,0.0,1.0
United Arab Emirates,2023-09-04,0.0,8.0
United Kingdom,2023-09-04,0.0,52.0
Viet Nam,2023-09-04,0.0,2.0
Yemen,2023-09-04,0.0,7.0
Zambia,2023-09-04,0.0,1.0
Zimbabwe,2023-09-04,0.0,2.0
Afghanistan,2023-09-05,0.0,3.0
Albania,2023-09-05,0.0,1.0
Algeria,2023-09-05,0.0,3.0
Andorra,2023-09-05,0.0,1.0
Angola,2023-09-05,0.0,5.0
Antigua and Barbuda,2023-09-05,0.0,1.0
Aruba,2023-09-05,0.0,1.0
Australia,2023-09-05,0.0,26.0
Austria,2023-09-05,0.0,1.0
Azerbaijan,2023-09-05,0.0,3.0
Bahrain,2023-09-05,0.0,1.0
Barbados,2023-09-05,0.0,1.0
Belgium,2023-09-05,0.0,8.0
Belize,2023-09-05,0.0,2.0
Benin,2023-09-05,0.0,15.0
Bermuda,2023-09-05,0.0,1.0
"Bolivia, Plurinational State of",2023-09-05,0.0,233.0
"Bonaire, Sint Eustatius and Saba",2023-09-05,0.0,2.0
Bosnia and Herzegovina,2023-09-05,0.0,1.0
British Indian Ocean Territory,2023-09-05,0.0,1.0
Bulgaria,2023-09-05,0.0,1.0
Burkina Faso,2023-09-05,0.0,9.0
Burundi,2023-09-05,0.0,1.0
Canada,2023-09-05,0.0,19.0
Chad,2023-09-05,0.0,1.0
China,2023-09-05,0.0,6.0
Comoros,2023-09-05,0.0,1.0
Congo,2023-09-05,0.0,8.0
"Congo, The Democratic Republic of the",2023-09-05,0.0,53.0
Cuba,2023-09-05,0.0,15.0
Czechia,2023-09-05,0.0,1.0
Côte d'Ivoire,2023-09-05,0.0,16.0
Denmark,2023-09-05,0.0,3.0
Djibouti,2023-09-05,0.0,1.0
Dominican Republic,2023-09-05,0.0,175.0
Egypt,2023-09-05,0.0,29.0
El Salvador,2023-09-05,0.0,96.0
Equatorial Guinea,2023-09-05,0.0,1.0
Error: 'NoneType' object has no attribute 'name',2023-09-05,0.0,5.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-05,0.0,31.0
Eswatini,2023-09-05,0.0,1.0
Ethiopia,2023-09-05,0.0,1.0
Faroe Islands,2023-09-05,0.0,1.0
Finland,2023-09-05,0.0,3.0
France,2023-09-05,0.0,33.0
French Guiana,2023-09-05,0.0,2.0
Gabon,2023-09-05,0.0,4.0
Gambia,2023-09-05,0.0,1.0
Germany,2023-09-05,0.0,46.0
Greece,2023-09-05,0.0,3.0
Guatemala,2023-09-05,0.0,114.0
Guyana,2023-09-05,0.0,1.0
Haiti,2023-09-05,0.0,5.0
Honduras,2023-09-05,0.0,99.0
Hungary,2023-09-05,0.0,4.0
Iceland,2023-09-05,0.0,1.0
India,2023-09-05,0.0,89.0
Indonesia,2023-09-05,0.0,27.0
"Iran, Islamic Republic of",2023-09-05,0.0,3.0
Ireland,2023-09-05,0.0,8.0
Italy,2023-09-05,0.0,91.0
Jamaica,2023-09-05,0.0,4.0
Japan,2023-09-05,0.0,2.0
Kazakhstan,2023-09-05,0.0,2.0
"Korea, Republic of",2023-09-05,0.0,3.0
Kuwait,2023-09-05,0.0,1.0
Liberia,2023-09-05,0.0,1.0
Liechtenstein,2023-09-05,0.0,1.0
Luxembourg,2023-09-05,0.0,1.0
Malaysia,2023-09-05,0.0,22.0
Maldives,2023-09-05,0.0,1.0
Mali,2023-09-05,0.0,3.0
Malta,2023-09-05,0.0,4.0
Mauritania,2023-09-05,0.0,1.0
Monaco,2023-09-05,0.0,1.0
Mozambique,2023-09-05,0.0,3.0
Myanmar,2023-09-05,0.0,2.0
Nepal,2023-09-05,0.0,1.0
Netherlands,2023-09-05,0.0,8.0
New Zealand,2023-09-05,0.0,13.0
Nicaragua,2023-09-05,0.0,72.0
Niger,2023-09-05,0.0,2.0
Nigeria,2023-09-05,0.0,7.0
Norway,2023-09-05,0.0,3.0
Oman,2023-09-05,0.0,3.0
Pakistan,2023-09-05,0.0,13.0
"Palestine, State of",2023-09-05,0.0,1.0
Philippines,2023-09-05,0.0,12.0
Poland,2023-09-05,0.0,5.0
Portugal,2023-09-05,0.0,18.0
Puerto Rico,2023-09-05,0.0,13.0
Qatar,2023-09-05,0.0,4.0
Romania,2023-09-05,0.0,4.0
Russian Federation,2023-09-05,0.0,18.0
Saint Pierre and Miquelon,2023-09-05,0.0,1.0
Saint Vincent and the Grenadines,2023-09-05,0.0,2.0
Samoa,2023-09-05,0.0,1.0
Saudi Arabia,2023-09-05,0.0,2.0
Senegal,2023-09-05,0.0,2.0
Serbia,2023-09-05,0.0,2.0
Singapore,2023-09-05,0.0,11.0
Sint Maarten (Dutch part),2023-09-05,0.0,1.0
South Africa,2023-09-05,0.0,23.0
South Sudan,2023-09-05,0.0,1.0
Sri Lanka,2023-09-05,0.0,3.0
Sudan,2023-09-05,0.0,8.0
Suriname,2023-09-05,0.0,3.0
Sweden,2023-09-05,0.0,4.0
Switzerland,2023-09-05,0.0,17.0
Thailand,2023-09-05,0.0,5.0
Togo,2023-09-05,0.0,19.0
Tonga,2023-09-05,0.0,1.0
Turkey,2023-09-05,0.0,1.0
Ukraine,2023-09-05,0.0,3.0
United Arab Emirates,2023-09-05,0.0,14.0
United Kingdom,2023-09-05,0.0,47.0
Viet Nam,2023-09-05,0.0,4.0
Yemen,2023-09-05,0.0,6.0
Zambia,2023-09-05,0.0,2.0
Zimbabwe,2023-09-05,0.0,10.0
Afghanistan,2023-09-06,0.0,3.0
Algeria,2023-09-06,0.0,6.0
Andorra,2023-09-06,0.0,4.0
Angola,2023-09-06,0.0,6.0
Antigua and Barbuda,2023-09-06,0.0,1.0
Aruba,2023-09-06,0.0,1.0
Australia,2023-09-06,0.0,31.0
Austria,2023-09-06,0.0,5.0
Azerbaijan,2023-09-06,0.0,1.0
Bahamas,2023-09-06,0.0,1.0
Bahrain,2023-09-06,0.0,1.0
Bangladesh,2023-09-06,0.0,1.0
Barbados,2023-09-06,0.0,1.0
Belarus,2023-09-06,0.0,1.0
Belgium,2023-09-06,0.0,11.0
Belize,2023-09-06,0.0,2.0
Benin,2023-09-06,0.0,16.0
Bermuda,2023-09-06,0.0,1.0
"Bolivia, Plurinational State of",2023-09-06,0.0,221.0
"Bonaire, Sint Eustatius and Saba",2023-09-06,0.0,2.0
Bulgaria,2023-09-06,0.0,4.0
Burkina Faso,2023-09-06,0.0,7.0
Cameroon,2023-09-06,0.0,14.0
Canada,2023-09-06,0.0,25.0
Chad,2023-09-06,0.0,3.0
China,2023-09-06,0.0,8.0
Congo,2023-09-06,0.0,6.0
"Congo, The Democratic Republic of the",2023-09-06,0.0,54.0
Costa Rica,2023-09-06,0.0,315.0
Croatia,2023-09-06,0.0,1.0
Cuba,2023-09-06,0.0,21.0
Czechia,2023-09-06,0.0,1.0
Côte d'Ivoire,2023-09-06,0.0,26.0
Djibouti,2023-09-06,0.0,2.0
Dominican Republic,2023-09-06,0.0,184.0
Egypt,2023-09-06,0.0,29.0
El Salvador,2023-09-06,0.0,98.0
Error: ,2023-09-06,0.0,339.0
Error: 'NoneType' object has no attribute 'name',2023-09-06,0.0,6.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-06,0.0,25.0
Eswatini,2023-09-06,0.0,1.0
Falkland Islands (Malvinas),2023-09-06,0.0,1.0
France,2023-09-06,0.0,30.0
Gabon,2023-09-06,0.0,10.0
Gambia,2023-09-06,0.0,1.0
Germany,2023-09-06,0.0,37.0
Greece,2023-09-06,0.0,2.0
Guatemala,2023-09-06,0.0,120.0
Guinea,2023-09-06,0.0,1.0
Guyana,2023-09-06,0.0,2.0
Haiti,2023-09-06,0.0,2.0
Honduras,2023-09-06,0.0,109.0
Hungary,2023-09-06,0.0,7.0
India,2023-09-06,0.0,108.0
Indonesia,2023-09-06,0.0,23.0
"Iran, Islamic Republic of",2023-09-06,0.0,3.0
Ireland,2023-09-06,0.0,8.0
Israel,2023-09-06,0.0,86.0
Italy,2023-09-06,0.0,76.0
Jamaica,2023-09-06,0.0,2.0
Japan,2023-09-06,0.0,2.0
Jordan,2023-09-06,0.0,1.0
Kazakhstan,2023-09-06,0.0,5.0
"Korea, Republic of",2023-09-06,0.0,2.0
Kuwait,2023-09-06,0.0,1.0
Latvia,2023-09-06,0.0,1.0
Lesotho,2023-09-06,0.0,1.0
Macao,2023-09-06,0.0,1.0
Malaysia,2023-09-06,0.0,29.0
Maldives,2023-09-06,0.0,1.0
Mali,2023-09-06,0.0,6.0
Malta,2023-09-06,0.0,3.0
Mauritania,2023-09-06,0.0,2.0
Morocco,2023-09-06,0.0,5829.0
Mozambique,2023-09-06,0.0,5.0
Myanmar,2023-09-06,0.0,7.0
Netherlands,2023-09-06,0.0,7.0
New Zealand,2023-09-06,0.0,14.0
Nicaragua,2023-09-06,0.0,55.0
Nigeria,2023-09-06,0.0,7.0
Norfolk Island,2023-09-06,0.0,2.0
Norway,2023-09-06,0.0,4.0
Oman,2023-09-06,0.0,3.0
Pakistan,2023-09-06,0.0,24.0
Panama,2023-09-06,0.0,219.0
Philippines,2023-09-06,0.0,16.0
Poland,2023-09-06,0.0,4.0
Portugal,2023-09-06,0.0,15.0
Qatar,2023-09-06,0.0,2.0
Romania,2023-09-06,0.0,8.0
Russian Federation,2023-09-06,0.0,25.0
Saint Pierre and Miquelon,2023-09-06,0.0,1.0
Saint Vincent and the Grenadines,2023-09-06,0.0,2.0
Samoa,2023-09-06,0.0,1.0
Saudi Arabia,2023-09-06,0.0,2.0
Senegal,2023-09-06,0.0,2.0
Serbia,2023-09-06,0.0,1.0
Singapore,2023-09-06,0.0,9.0
South Sudan,2023-09-06,0.0,2.0
Spain,2023-09-06,0.0,3069.0
Sri Lanka,2023-09-06,0.0,5.0
Sudan,2023-09-06,0.0,3.0
Suriname,2023-09-06,0.0,3.0
Sweden,2023-09-06,0.0,8.0
Switzerland,2023-09-06,0.0,10.0
"Taiwan, Province of China",2023-09-06,0.0,1.0
"Tanzania, United Republic of",2023-09-06,0.0,2.0
Thailand,2023-09-06,0.0,5.0
Togo,2023-09-06,0.0,21.0
Trinidad and Tobago,2023-09-06,0.0,3.0
Tunisia,2023-09-06,0.0,1.0
Turkey,2023-09-06,0.0,2.0
Ukraine,2023-09-06,0.0,2.0
United Arab Emirates,2023-09-06,0.0,11.0
Uruguay,2023-09-06,0.0,2281.0
"Venezuela, Bolivarian Republic of",2023-09-06,0.0,1342.0
"Virgin Islands, British",2023-09-06,0.0,1.0
Wallis and Futuna,2023-09-06,0.0,1.0
Yemen,2023-09-06,0.0,5.0
Zimbabwe,2023-09-06,0.0,17.0
Afghanistan,2023-09-07,0.0,3.0
Algeria,2023-09-07,0.0,5.0
Andorra,2023-09-07,0.0,1.0
Angola,2023-09-07,0.0,4.0
Australia,2023-09-07,0.0,19.0
Austria,2023-09-07,0.0,5.0
Azerbaijan,2023-09-07,0.0,1.0
Bahrain,2023-09-07,0.0,1.0
Bangladesh,2023-09-07,0.0,2.0
Belarus,2023-09-07,0.0,1.0
Belgium,2023-09-07,0.0,3.0
Benin,2023-09-07,0.0,8.0
Bermuda,2023-09-07,0.0,1.0
"Bolivia, Plurinational State of",2023-09-07,0.0,220.0
"Bonaire, Sint Eustatius and Saba",2023-09-07,0.0,1.0
Bosnia and Herzegovina,2023-09-07,0.0,2.0
Brazil,2023-09-07,0.0,376.0
Bulgaria,2023-09-07,0.0,2.0
Burkina Faso,2023-09-07,0.0,7.0
Cameroon,2023-09-07,0.0,13.0
Canada,2023-09-07,0.0,24.0
Central African Republic,2023-09-07,0.0,1.0
Chad,2023-09-07,0.0,2.0
China,2023-09-07,0.0,3.0
Congo,2023-09-07,0.0,4.0
"Congo, The Democratic Republic of the",2023-09-07,0.0,55.0
Costa Rica,2023-09-07,0.0,315.0
Croatia,2023-09-07,0.0,1.0
Cuba,2023-09-07,0.0,17.0
Curaçao,2023-09-07,0.0,1.0
Côte d'Ivoire,2023-09-07,0.0,11.0
Djibouti,2023-09-07,0.0,2.0
Dominican Republic,2023-09-07,0.0,172.0
Ecuador,2023-09-07,0.0,545.0
Egypt,2023-09-07,0.0,35.0
Equatorial Guinea,2023-09-07,0.0,5.0
Error: 'NoneType' object has no attribute 'name',2023-09-07,0.0,7.0
Error: (0) Could not interpret numbers after plus-sign.,2023-09-07,0.0,35.0
Eswatini,2023-09-07,0.0,1.0
Falkland Islands (Malvinas),2023-09-07,0.0,2.0
Finland,2023-09-07,0.0,1.0
French Polynesia,2023-09-07,0.0,1.0
Gabon,2023-09-07,0.0,9.0
Germany,2023-09-07,0.0,33.0
Ghana,2023-09-07,0.0,1.0
Gibraltar,2023-09-07,0.0,3.0
Greece,2023-09-07,0.0,8.0
Guam,2023-09-07,0.0,1.0
Guatemala,2023-09-07,0.0,108.0
Guyana,2023-09-07,0.0,2.0
Haiti,2023-09-07,0.0,7.0
Honduras,2023-09-07,0.0,108.0
Hungary,2023-09-07,0.0,5.0
India,2023-09-07,0.0,74.0
