date,country,cost,expected_average_income,cost_type,labels
2023-09-11,Kyrgyzstan,0.06984245,,,09-11
2023-09-11,Lebanon,0.033911783333333334,,,09-11
2023-09-11,Liechtenstein,0.01601335,,,09-11
2023-09-11,Luxembourg,0.0208367,0.06549125,income,09-11
2023-09-11,Malaysia,0.6696216666666667,0.3368491666666667,income,09-11
2023-09-11,Maldives,0.03516798185941043,,,09-11
2023-09-11,Mali,0.19534918333333334,,,09-11
2023-09-11,Malta,0.03870506666666667,0.1029333333333333,income,09-11
2023-09-11,Mexico,24.548105970946715,11.172898333333334,income,09-11
2023-09-11,Moldova,0.03123135,,,09-11
2023-09-11,Monaco,0.020471783333333333,,,09-11
2023-09-11,Morocco,167.3220951019983,0.2058666666666666,income,09-11
2023-09-11,Mozambique,0.20275821666666666,0.0,income,09-11
2023-09-11,Myanmar,0.2913423666666667,0.1029333333333333,income,09-11
2023-09-11,Netherlands,1.357414246712018,0.0,income,09-11
2023-09-11,New Zealand,0.6346410604166667,0.3088,income,09-11
2023-09-11,Nicaragua,2.760834833333333,0.0,income,09-11
2023-09-11,Niger,0.22792723333333334,0.1029333333333333,income,09-11
2023-09-11,Nigeria,0.13965826666666667,,,09-11
2023-09-11,Norway,0.14181318333333334,,,09-11
2023-09-11,Oman,0.10054361666666667,,,09-11
2023-09-11,Pakistan,0.3550237886621315,,,09-11
2023-09-11,Palau,0.027791783333333334,,,09-11
2023-09-11,Palestine,0.048519466666666664,,,09-11
2023-09-11,Panama,10.232551629138321,2.0867158333333338,income,09-11
2023-09-11,Papua New Guinea,0.03952735,,,09-11
2023-09-11,Paraguay,50.64315253956916,4.762982500000001,income,09-11
2023-09-11,Peru,16.679677402962017,3.462291250000001,income,09-11
2023-09-11,Philippines,0.44427906666666667,0.1029333333333333,income,09-11
2023-09-11,Poland,0.1804488229166667,0.1029333333333333,income,09-11
2023-09-11,Portugal,0.6275422333333334,0.1029333333333333,income,09-11
2023-09-11,Puerto Rico,0.31858345,0.1029333333333333,income,09-11
2023-09-11,Qatar,0.08583155,0.0,income,09-11
2023-09-11,Romania,0.2907972336734694,0.1029333333333333,income,09-11
2023-09-11,Russian Federation,0.8443239286848073,0.1684245833333333,income,09-11
2023-09-11,Saint Pierre and Miquelon,0.04890091666666666,,,09-11
2023-09-11,Samoa,0.040292049999999996,,,09-11
2023-09-11,San Marino,0.06768946666666667,,,09-11
2023-09-11,Sao Tome and Principe,0.053090483333333334,,,09-11
2023-09-11,Saudi Arabia,0.15149826666666666,0.1029333333333333,income,09-11
2023-09-11,Senegal,0.11578005,,,09-11
2023-09-11,Singapore,0.24000723333333332,0.1029333333333333,income,09-11
2023-09-11,Sint Maarten (Dutch part),0.04227805,,,09-11
2023-09-11,Slovenia,0.031792,,,09-11
2023-09-11,Somalia,0.04713735,,,09-11
2023-09-11,South Africa,0.9508318666666667,0.5146666666666667,income,09-11
2023-09-11,South Sudan,0.04943959183673469,,,09-11
2023-09-11,Spain,68.16843058748583,7.935130000000002,income,09-11
2023-09-11,Sri Lanka,0.16964234523809524,,,09-11
2023-09-11,Sudan,0.2846024833333333,,,09-11
2023-09-11,Suriname,0.04267535,,,09-11
2023-09-11,Sweden,0.13454393333333334,0.1684245833333333,income,09-11
2023-09-11,Switzerland,0.28086446666666665,0.4772245833333333,income,09-11
2023-09-11,Taiwan,0.059112316666666664,,,09-11
2023-09-11,Tajikistan,0.03715653333333333,,,09-11
2023-09-11,Tanzania,0.10364,,,09-11
2023-09-11,Thailand,0.1041607,,,09-11
2023-09-11,Timor-Leste,0.0224,,,09-11
2023-09-11,Togo,0.8896017666666667,,,09-11
2023-09-11,Tonga,0.02641935,,,09-11
2023-09-11,Trinidad and Tobago,0.08955956666666666,,,09-11
2023-09-11,Tunisia,0.0363,,,09-11
2023-09-11,Turkey,0.041325183333333335,,,09-11
2023-09-11,Tuvalu,0.03542639455782313,,,09-11
2023-09-11,Ukraine,0.06525935,0.1029333333333333,income,09-11
2023-09-11,United Arab Emirates,0.28575495,0.1029333333333333,income,09-11
2023-09-11,United Kingdom,1.3939738360544218,1.3381333333333334,income,09-11
2023-09-11,United States,13.910556538435374,8.506024583333334,income,09-11
2023-09-11,Uruguay,99.54710460500283,13.69939666666667,income,09-11
2023-09-11,Venezuela,65.9520354769416,5.315091250000001,income,09-11
2023-09-11,Viet Nam,0.11895404999999999,,,09-11
2023-09-11,Yemen,0.137384,,,09-11
2023-09-11,Zimbabwe,0.165972,,,09-11
2023-09-12,Afghanistan,0.27555193673469386,0.1309825,income,09-12
2023-09-12,Albania,0.0329112,,,09-12
2023-09-12,Algeria,0.17580031666666668,,,09-12
2023-09-12,Andorra,0.22179825,0.1029333333333333,income,09-12
2023-09-12,Angola,0.15860712335600907,0.2058666666666666,income,09-12
2023-09-12,Antigua and Barbuda,0.05792113333333333,,,09-12
2023-09-12,Argentina,533.5363307383653,240.53251916666667,income,09-12
2023-09-12,Aruba,0.10070269999999999,,,09-12
2023-09-12,Australia,0.9967731,0.3087999999999999,income,09-12
2023-09-12,Austria,0.031004050000000002,0.1029333333333333,income,09-12
2023-09-12,Azerbaijan,0.050450933333333337,,,09-12
2023-09-12,Barbados,0.04700178333333333,,,09-12
2023-09-12,Belgium,0.10558696666666667,0.1029333333333333,income,09-12
2023-09-12,Belize,0.043404,,,09-12
2023-09-12,Benin,0.49453631666666664,,,09-12
2023-09-12,Bermuda,0.0423,,,09-12
2023-09-12,Bolivia,10.69458666753118,1.1322666666666668,income,09-12
2023-09-12,Bonaire,0.10533983333333333,,,09-12
2023-09-12,Bosnia and Herzegovina,0.03390405,,,09-12
2023-09-12,Botswana,0.040854,,,09-12
2023-09-12,Brazil,31.144227059048184,10.190399999999997,income,09-12
2023-09-12,Bulgaria,0.10000788333333334,,,09-12
2023-09-12,Burkina Faso,0.780944866553288,,,09-12
2023-09-12,Cameroon,0.6839068461451246,0.1029333333333333,income,09-12
2023-09-12,Canada,1.1595806920634921,0.8234666666666667,income,09-12
2023-09-12,Central African Republic,0.037788,,,09-12
2023-09-12,Chad,0.23923291666666666,,,09-12
2023-09-12,Chile,158.0700658870827,38.89001416666668,income,09-12
2023-09-12,China,0.07781539999999999,0.1029333333333333,income,09-12
2023-09-12,Colombia,48.36338134111395,12.829224583333332,income,09-12
2023-09-12,Congo,2.3973554976190474,0.0,income,09-12
2023-09-12,Costa Rica,17.26503557165533,1.8528,income,09-12
2023-09-12,Croatia,0.1182694,,,09-12
2023-09-12,Cuba,0.6159114523809524,0.1684245833333333,income,09-12
2023-09-12,Curaçao,0.06813469999999999,0.0,income,09-12
2023-09-12,Czechia,0.030687783333333336,,,09-12
2023-09-12,Côte d'Ivoire,1.0832356502267573,0.1684245833333333,income,09-12
2023-09-12,Denmark,0.03286178333333333,0.1029333333333333,income,09-12
2023-09-12,Djibouti,0.044436,,,09-12
2023-09-12,Dominican Republic,7.7026239381660995,0.9264,income,09-12
2023-09-12,Ecuador,26.764657768367346,1.60949125,income,09-12
2023-09-12,Egypt,1.7855926999999998,,,09-12
2023-09-12,El Salvador,5.244200643579932,0.9264,income,09-12
2023-09-12,Equatorial Guinea,0.15778778333333332,,,09-12
2023-09-12,Error: ,5.375931034339569,3.770961666666667,income,09-12
2023-09-12,Error: 'NoneType' object has no attribute 'name',0.05348010000000001,,,09-12
2023-09-12,Error: (0) Could not interpret numbers after plus-sign.,0.8026952718820862,0.6175999999999999,income,09-12
2023-09-12,Eswatini,0.042290133333333334,,,09-12
2023-09-12,Ethiopia,0.037254,,,09-12
2023-09-12,Falkland Islands (Malvinas),0.043536,,,09-12
2023-09-12,Faroe Islands,0.03660135,,,09-12
2023-09-12,Fiji,0.0470847,,,09-12
2023-09-12,France,3.349674463718821,0.37429125,income,09-12
2023-09-12,French Polynesia,0.05268978333333334,,,09-12
2023-09-12,Gabon,0.2104302142857143,,,09-12
2023-09-12,Germany,3.631825594104308,0.2058666666666666,income,09-12
2023-09-12,Ghana,0.037061566666666663,,,09-12
2023-09-12,Greece,0.24783981666666666,,,09-12
2023-09-12,Guatemala,5.774059120408163,0.3088,income,09-12
2023-09-12,Guinea,0.213162,,,09-12
2023-09-12,Guyana,0.11697334999999999,,,09-12
2023-09-12,Haiti,0.3483109166666667,,,09-12
2023-09-12,Honduras,5.62578029732653,0.2058666666666666,income,09-12
2023-09-12,Hong Kong,0.03877335,,,09-12
2023-09-12,Hungary,0.32603198333333333,,,09-12
2023-09-12,India,1.0792415484126985,,,09-12
2023-09-12,Indonesia,1.9328423041666667,0.4117333333333333,income,09-12
2023-09-12,Iran,0.07126713333333333,0.06549125,income,09-12
2023-09-12,Ireland,0.20830010000000002,,,09-12
2023-09-12,Israel,3.0649166705924036,1.30069125,income,09-12
2023-09-12,Italy,4.8207639166666665,0.7860245833333332,income,09-12
2023-09-12,Jamaica,0.0992307,,,09-12
2023-09-12,Japan,0.19575513945578232,,,09-12
2023-09-12,Jordan,0.0228707,0.0,income,09-12
2023-09-12,Kazakhstan,0.12504383333333333,,,09-12
2023-09-12,Korea,0.09178488843537415,,,09-12
2023-09-12,Libya,0.09513156666666667,,,09-12
2023-09-12,Liechtenstein,0.0193207,,,09-12
2023-09-12,Lithuania,0.08103866666666668,,,09-12
2023-09-12,Luxembourg,0.0604287,0.06549125,income,09-12
2023-09-12,Malaysia,0.7133190040816327,0.3368491666666667,income,09-12
2023-09-12,Mali,0.35727248333333333,,,09-12
2023-09-12,Malta,0.06009135,0.1029333333333333,income,09-12
2023-09-12,Mauritania,0.051342,,,09-12
2023-09-12,Mexico,26.41775982527676,11.172898333333334,income,09-12
2023-09-12,Micronesia,0.03410735,,,09-12
2023-09-12,Monaco,0.0240707,,,09-12
2023-09-12,Montenegro,0.03164335,,,09-12
2023-09-12,Morocco,166.21361533562924,0.2058666666666666,income,09-12
2023-09-12,Mozambique,0.16972457448979592,0.0,income,09-12
2023-09-12,Myanmar,0.14677631666666666,0.1029333333333333,income,09-12
2023-09-12,Nepal,0.03847378333333333,,,09-12
2023-09-12,Netherlands,1.1532440969387754,0.0,income,09-12
2023-09-12,New Zealand,0.9449119895833333,0.3088,income,09-12
2023-09-12,Nicaragua,2.0902897733560093,0.0,income,09-12
2023-09-12,Niger,0.04544840362811792,0.1029333333333333,income,09-12
2023-09-12,Nigeria,0.28276605,,,09-12
2023-09-12,Norfolk Island,0.0340007,,,09-12
2023-09-12,North Macedonia,0.03412205,,,09-12
2023-09-12,Norway,0.17535689999999998,,,09-12
2023-09-12,Oman,0.11625723333333333,,,09-12
2023-09-12,Pakistan,0.498977,,,09-12
2023-09-12,Panama,10.996788928004536,2.0867158333333338,income,09-12
2023-09-12,Paraguay,47.926218715938774,4.865915833333334,income,09-12
2023-09-12,Peru,16.381370085785147,3.668157916666668,income,09-12
2023-09-12,Philippines,0.6834155427437641,0.1029333333333333,income,09-12
2023-09-12,Poland,0.08269448333333335,0.1029333333333333,income,09-12
2023-09-12,Portugal,0.5471668333333334,0.1029333333333333,income,09-12
2023-09-12,Puerto Rico,0.3834758833333333,0.1029333333333333,income,09-12
2023-09-12,Qatar,0.04367485,0.0,income,09-12
2023-09-12,Romania,0.14630616666666668,0.1029333333333333,income,09-12
2023-09-12,Russian Federation,0.5567687272108843,0.1684245833333333,income,09-12
2023-09-12,Samoa,0.054829133333333335,,,09-12
2023-09-12,San Marino,0.03748005,,,09-12
2023-09-12,Sao Tome and Principe,0.045072100000000004,,,09-12
2023-09-12,Saudi Arabia,0.1389182851473923,0.1029333333333333,income,09-12
2023-09-12,Senegal,0.15126913333333333,,,09-12
2023-09-12,Singapore,0.3266189462585034,0.1029333333333333,income,09-12
2023-09-12,Sint Maarten (Dutch part),0.07600848333333333,,,09-12
2023-09-12,Slovenia,0.04496535,,,09-12
2023-09-12,South Africa,0.7257652666666666,0.5146666666666667,income,09-12
2023-09-12,South Sudan,0.04810756666666667,,,09-12
2023-09-12,Spain,70.84155991340702,8.140996666666668,income,09-12
2023-09-12,Sri Lanka,0.08893756666666666,,,09-12
2023-09-12,Sudan,0.234912,,,09-12
2023-09-12,Sweden,0.2499025798185941,0.1684245833333333,income,09-12
2023-09-12,Switzerland,0.25195846666666666,0.4772245833333333,income,09-12
2023-09-12,Taiwan,0.0224,,,09-12
2023-09-12,Tanzania,0.14536783333333334,,,09-12
2023-09-12,Thailand,0.4564656620181406,,,09-12
2023-09-12,Togo,0.7118958522675737,,,09-12
2023-09-12,Tonga,0.045046699999999995,,,09-12
2023-09-12,Trinidad and Tobago,0.11387253333333333,,,09-12
2023-09-12,Tunisia,0.1275875,,,09-12
2023-09-12,Turkey,0.07057301666666667,,,09-12
2023-09-12,Turkmenistan,0.031,,,09-12
2023-09-12,Uganda,0.037793349999999996,,,09-12
2023-09-12,Ukraine,0.03209335,0.1029333333333333,income,09-12
2023-09-12,United Arab Emirates,0.13750863333333335,0.1029333333333333,income,09-12
2023-09-12,United Kingdom,1.50493885,1.4410666666666667,income,09-12
2023-09-12,United States,15.554551770932541,8.608957916666666,income,09-12
2023-09-12,Uruguay,107.55315857729592,13.802330000000005,income,09-12
2023-09-12,Vanuatu,0.04121578333333333,,,09-12
2023-09-12,Venezuela,60.2879984337585,5.418024583333335,income,09-12
2023-09-12,Viet Nam,0.18243961666666667,,,09-12
2023-09-12,Wallis and Futuna,0.07596805,,,09-12
2023-09-12,Yemen,0.25842356666666666,,,09-12
2023-09-12,Zimbabwe,0.21164291666666665,,,09-12
2023-09-13,Afghanistan,0.14314523333333334,0.1309825,income,09-13
2023-09-13,Albania,0.0330884,,,09-13
2023-09-13,Algeria,0.11561491666666666,,,09-13
2023-09-13,Andorra,0.17973275,0.1029333333333333,income,09-13
2023-09-13,Angola,0.49634650362811794,0.2058666666666666,income,09-13
2023-09-13,Anguilla,0.06446733333333333,,,09-13
2023-09-13,Antigua and Barbuda,0.044325783333333334,,,09-13
2023-09-13,Argentina,566.1524471009494,241.77685291666668,income,09-13
2023-09-13,Australia,1.071701192063492,0.3087999999999999,income,09-13
2023-09-13,Austria,0.09489696666666667,0.1029333333333333,income,09-13
2023-09-13,Bahrain,0.024831566666666666,,,09-13
2023-09-13,Bangladesh,0.032002,,,09-13
2023-09-13,Belgium,0.3707357666666667,0.1029333333333333,income,09-13
2023-09-13,Belize,0.04405778333333333,,,09-13
2023-09-13,Benin,0.9749760833333333,,,09-13
2023-09-13,Bolivia,10.771299508999434,1.2352,income,09-13
2023-09-13,Bonaire,0.09128556666666666,,,09-13
2023-09-13,Brazil,31.804846166624152,10.29333333333333,income,09-13
2023-09-13,Bulgaria,0.12455426666666666,,,09-13
2023-09-13,Burkina Faso,0.7607355529478458,,,09-13
2023-09-13,Cameroon,0.50506535,0.1029333333333333,income,09-13
2023-09-13,Canada,0.7325838666666666,0.8234666666666667,income,09-13
2023-09-13,Cayman Islands,0.04340735,,,09-13
2023-09-13,Central African Republic,0.0363,,,09-13
2023-09-13,Chad,0.229128,,,09-13
2023-09-13,Chile,160.56376341710603,40.43401416666668,income,09-13
2023-09-13,China,0.19691140000000001,0.1029333333333333,income,09-13
2023-09-13,Colombia,50.668598691739234,13.652691249999998,income,09-13
2023-09-13,Comoros,0.0363,,,09-13
2023-09-13,Congo,2.4243798984126985,0.0,income,09-13
2023-09-13,Costa Rica,15.276122919387754,2.0586666666666664,income,09-13
2023-09-13,Cuba,0.9724871144982993,0.1684245833333333,income,09-13
2023-09-13,Curaçao,0.0474727,0.0,income,09-13
2023-09-13,Czechia,0.03896535,,,09-13
2023-09-13,Côte d'Ivoire,0.4864008,0.1684245833333333,income,09-13
2023-09-13,Denmark,0.45151641666666664,0.1029333333333333,income,09-13
2023-09-13,Dominican Republic,9.199379869047618,0.9264,income,09-13
2023-09-13,Ecuador,28.72569767281746,1.60949125,income,09-13
2023-09-13,Egypt,2.4123748617913834,,,09-13
2023-09-13,El Salvador,5.402926763378685,0.9264,income,09-13
2023-09-13,Equatorial Guinea,0.09137999999999999,,,09-13
2023-09-13,Eritrea,0.09007413333333333,,,09-13
2023-09-13,Error: ,6.384078331278346,3.770961666666667,income,09-13
2023-09-13,Error: 'NoneType' object has no attribute 'name',0.02237405,,,09-13
2023-09-13,Error: (0) Could not interpret numbers after plus-sign.,0.6263251028344671,0.6175999999999999,income,09-13
2023-09-13,Falkland Islands (Malvinas),0.049646154166666664,,,09-13
2023-09-13,Finland,0.03205578333333333,,,09-13
2023-09-13,France,3.102860166666667,0.37429125,income,09-13
2023-09-13,French Polynesia,0.05783075,,,09-13
2023-09-13,Gabon,0.19821764444444445,,,09-13
2023-09-13,Georgia,0.0414427,,,09-13
2023-09-13,Germany,3.09877465,0.3088,income,09-13
2023-09-13,Ghana,0.2853796074829932,,,09-13
2023-09-13,Gibraltar,0.06307578333333333,,,09-13
2023-09-13,Greece,0.11647983333333334,,,09-13
2023-09-13,Guadeloupe,0.05373535,,,09-13
2023-09-13,Guam,0.03641291666666667,,,09-13
2023-09-13,Guatemala,4.951914016666667,0.3088,income,09-13
2023-09-13,Guinea,0.267744,,,09-13
2023-09-13,Guyana,0.09027094999999999,,,09-13
2023-09-13,Haiti,0.22574978333333331,,,09-13
2023-09-13,Honduras,5.623539628911565,0.2058666666666666,income,09-13
2023-09-13,Hong Kong,0.03223735,,,09-13
2023-09-13,Hungary,0.2083596166666667,,,09-13
2023-09-13,India,0.5928536858276644,,,09-13
2023-09-13,Indonesia,1.6139091833333332,0.4117333333333333,income,09-13
2023-09-13,Iran,0.2471816666666667,0.06549125,income,09-13
2023-09-13,Ireland,0.22532626666666666,,,09-13
2023-09-13,Israel,2.8424313514739232,1.4036245833333332,income,09-13
2023-09-13,Italy,4.212766516666667,0.8889579166666666,income,09-13
2023-09-13,Jamaica,0.1307885,,,09-13
2023-09-13,Japan,0.3786221612244898,,,09-13
2023-09-13,Kazakhstan,0.24041226666666665,,,09-13
2023-09-13,Korea,0.25544741485260775,,,09-13
2023-09-13,Kuwait,0.06874135,,,09-13
2023-09-13,Kyrgyzstan,0.055684,,,09-13
2023-09-13,Lao People's Democratic Republic,0.026052699999999998,,,09-13
2023-09-13,Lebanon,0.038418966666666665,,,09-13
2023-09-13,Libya,0.03897578333333333,,,09-13
2023-09-13,Liechtenstein,0.0274947,,,09-13
2023-09-13,Lithuania,0.04492613333333333,,,09-13
2023-09-13,Luxembourg,0.030210050000000002,0.06549125,income,09-13
2023-09-13,Madagascar,0.06265735,,,09-13
2023-09-13,Malaysia,0.5589951382086168,0.3368491666666667,income,09-13
2023-09-13,Mali,0.15562156666666666,,,09-13
2023-09-13,Malta,0.0365087,0.1029333333333333,income,09-13
2023-09-13,Mauritania,0.0363,,,09-13
2023-09-13,Mauritius,0.044778,,,09-13
2023-09-13,Mexico,25.376528432979025,11.275831666666669,income,09-13
2023-09-13,Moldova,0.03370335,,,09-13
2023-09-13,Montenegro,0.0568281,,,09-13
2023-09-13,Morocco,199.33964736303855,0.2058666666666666,income,09-13
2023-09-13,Mozambique,0.2548338636054422,0.0,income,09-13
2023-09-13,Myanmar,0.20693345,0.1029333333333333,income,09-13
2023-09-13,Netherlands,1.3564626833333333,0.0,income,09-13
2023-09-13,New Zealand,0.85351045,0.3088,income,09-13
2023-09-13,Nicaragua,2.4113462458333332,0.0,income,09-13
2023-09-13,Niger,0.6790783166666668,0.1029333333333333,income,09-13
2023-09-13,Nigeria,0.2693977581632653,,,09-13
2023-09-13,Norfolk Island,0.0331214,,,09-13
2023-09-13,Northern Mariana Islands,0.0858447,,,09-13
2023-09-13,Norway,0.09492605,,,09-13
2023-09-13,Oman,0.1389588,,,09-13
2023-09-13,Pakistan,0.49568020868764173,,,09-13
2023-09-13,Palestine,0.0353124,,,09-13
2023-09-13,Panama,10.527720333333333,2.0867158333333338,income,09-13
2023-09-13,Papua New Guinea,0.027369566666666668,,,09-13
2023-09-13,Paraguay,50.92503863122165,4.968849166666668,income,09-13
2023-09-13,Peru,15.454586422831634,3.8740245833333344,income,09-13
2023-09-13,Philippines,0.5462632869614513,0.1029333333333333,income,09-13
2023-09-13,Poland,0.14416453333333334,0.1029333333333333,income,09-13
2023-09-13,Portugal,0.7567377876984127,0.1029333333333333,income,09-13
2023-09-13,Puerto Rico,0.28024188333333333,0.1029333333333333,income,09-13
2023-09-13,Qatar,0.0243507,0.0,income,09-13
2023-09-13,Romania,0.38903066802721087,0.1029333333333333,income,09-13
2023-09-13,Russian Federation,0.9006770154761905,0.1684245833333333,income,09-13
